"submission_id","list_num","trial_index","trial_id","topic","is_filler","condition_index","pc_prag","g","pc_prop_rating","selected_marker","marker_index","rt"
63,2,1,2,"ernaehrung",FALSE,3,"high","high",62,"soviel ich weiß",1,2193
63,2,2,104,"kaffee",TRUE,NA,NA,NA,NA,"bekanntlich",3,4339
63,2,3,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,3879
63,2,4,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2498
63,2,5,107,"frischluft",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5800
63,2,6,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4445
63,2,7,6,"plastik",FALSE,3,"high","high",79,"bekanntlich",3,5043
63,2,8,3,"stadtverkehr",FALSE,0,"low","low",71,"soviel ich weiß",1,4365
63,2,9,7,"sport",FALSE,0,"low","low",83,"soviel ich weiß",1,7020
63,2,10,4,"digitalisierung",FALSE,1,"low","high",85,"ja",2,3585
63,2,11,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4266
63,2,12,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,5873
63,2,13,106,"trinken",TRUE,NA,NA,NA,NA,"bekanntlich",3,3255
63,2,14,5,"schlaf",FALSE,2,"high","low",74,"soviel ich weiß",1,6038
63,2,15,1,"klimawandel",FALSE,2,"high","low",88,"ja",2,5451
63,2,16,8,"lokalkauf",FALSE,1,"low","high",58,"ja",2,3655
64,3,1,104,"kaffee",TRUE,NA,NA,NA,NA,"bekanntlich",3,3961
64,3,2,102,"leselicht",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4349
64,3,3,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,1536
64,3,4,2,"ernaehrung",FALSE,0,"low","low",62,"soviel ich weiß",1,4917
64,3,5,7,"sport",FALSE,1,"low","high",83,"bekanntlich",3,3894
64,3,6,4,"digitalisierung",FALSE,2,"high","low",85,"ja",2,4715
64,3,7,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,5989
64,3,8,1,"klimawandel",FALSE,3,"high","high",88,"bekanntlich",3,3571
64,3,9,101,"bahn",TRUE,NA,NA,NA,NA,"bekanntlich",3,4939
64,3,10,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,2395
64,3,11,3,"stadtverkehr",FALSE,1,"low","high",71,"ja",2,4629
64,3,12,8,"lokalkauf",FALSE,2,"high","low",58,"soviel ich weiß",1,4991
64,3,13,5,"schlaf",FALSE,3,"high","high",74,"bekanntlich",3,4444
64,3,14,6,"plastik",FALSE,0,"low","low",79,"soviel ich weiß",1,2480
64,3,15,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4760
64,3,16,106,"trinken",TRUE,NA,NA,NA,NA,"bekanntlich",3,2468
65,0,1,4,"digitalisierung",FALSE,3,"high","high",85,"bekanntlich",3,5215
65,0,2,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2422
65,0,3,2,"ernaehrung",FALSE,1,"low","high",62,"soviel ich weiß",1,5090
65,0,4,8,"lokalkauf",FALSE,3,"high","high",58,"ja",2,3732
65,0,5,105,"urlaub",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3803
65,0,6,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,5538
65,0,7,7,"sport",FALSE,2,"high","low",83,"soviel ich weiß",1,4968
65,0,8,6,"plastik",FALSE,1,"low","high",79,"bekanntlich",3,5683
65,0,9,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,4619
65,0,10,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,3658
65,0,11,107,"frischluft",TRUE,NA,NA,NA,NA,"bekanntlich",3,3737
65,0,12,3,"stadtverkehr",FALSE,2,"high","low",71,"soviel ich weiß",1,3847
65,0,13,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4060
65,0,14,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3083
65,0,15,1,"klimawandel",FALSE,0,"low","low",88,"bekanntlich",3,5104
65,0,16,5,"schlaf",FALSE,0,"low","low",74,"soviel ich weiß",1,875
66,1,1,4,"digitalisierung",FALSE,0,"low","low",85,"bekanntlich",3,3642
66,1,2,6,"plastik",FALSE,2,"high","low",79,"ja",2,3600
66,1,3,5,"schlaf",FALSE,1,"low","high",74,"ja",2,4370
66,1,4,106,"trinken",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2548
66,1,5,104,"kaffee",TRUE,NA,NA,NA,NA,"ja",2,3543
66,1,6,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,1283
66,1,7,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2850
66,1,8,7,"sport",FALSE,3,"high","high",83,"ja",2,2697
66,1,9,2,"ernaehrung",FALSE,2,"high","low",62,"soviel ich weiß",1,3770
66,1,10,108,"laerm",TRUE,NA,NA,NA,NA,"ja",2,5393
66,1,11,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,2871
66,1,12,1,"klimawandel",FALSE,1,"low","high",88,"bekanntlich",3,4494
66,1,13,102,"leselicht",TRUE,NA,NA,NA,NA,"ja",2,2394
66,1,14,8,"lokalkauf",FALSE,0,"low","low",58,"soviel ich weiß",1,6624
66,1,15,3,"stadtverkehr",FALSE,3,"high","high",71,"bekanntlich",3,4668
66,1,16,105,"urlaub",TRUE,NA,NA,NA,NA,"bekanntlich",3,2711
67,2,1,3,"stadtverkehr",FALSE,0,"low","low",71,"bekanntlich",3,2848
67,2,2,107,"frischluft",TRUE,NA,NA,NA,NA,"bekanntlich",3,1754
67,2,3,7,"sport",FALSE,0,"low","low",83,"bekanntlich",3,4992
67,2,4,104,"kaffee",TRUE,NA,NA,NA,NA,"ja",2,4784
67,2,5,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3423
67,2,6,2,"ernaehrung",FALSE,3,"high","high",62,"ja",2,3359
67,2,7,102,"leselicht",TRUE,NA,NA,NA,NA,"ja",2,4365
67,2,8,5,"schlaf",FALSE,2,"high","low",74,"soviel ich weiß",1,4075
67,2,9,4,"digitalisierung",FALSE,1,"low","high",85,"bekanntlich",3,6252
67,2,10,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5121
67,2,11,6,"plastik",FALSE,3,"high","high",79,"bekanntlich",3,3664
67,2,12,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3813
67,2,13,1,"klimawandel",FALSE,2,"high","low",88,"soviel ich weiß",1,5066
67,2,14,8,"lokalkauf",FALSE,1,"low","high",58,"soviel ich weiß",1,7547
67,2,15,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,5238
67,2,16,105,"urlaub",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4162
68,3,1,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,1617
68,3,2,5,"schlaf",FALSE,3,"high","high",74,"soviel ich weiß",1,5853
68,3,3,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,3621
68,3,4,2,"ernaehrung",FALSE,0,"low","low",62,"soviel ich weiß",1,7108
68,3,5,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5492
68,3,6,102,"leselicht",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3133
68,3,7,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,1532
68,3,8,7,"sport",FALSE,1,"low","high",83,"bekanntlich",3,886
68,3,9,1,"klimawandel",FALSE,3,"high","high",88,"bekanntlich",3,6222
68,3,10,104,"kaffee",TRUE,NA,NA,NA,NA,"ja",2,4456
68,3,11,3,"stadtverkehr",FALSE,1,"low","high",71,"bekanntlich",3,4458
68,3,12,6,"plastik",FALSE,0,"low","low",79,"soviel ich weiß",1,4096
68,3,13,8,"lokalkauf",FALSE,2,"high","low",58,"soviel ich weiß",1,4792
68,3,14,107,"frischluft",TRUE,NA,NA,NA,NA,"bekanntlich",3,4924
68,3,15,106,"trinken",TRUE,NA,NA,NA,NA,"bekanntlich",3,2461
68,3,16,4,"digitalisierung",FALSE,2,"high","low",85,"ja",2,6246
69,0,1,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,3627
69,0,2,8,"lokalkauf",FALSE,3,"high","high",58,"ja",2,3936
69,0,3,1,"klimawandel",FALSE,0,"low","low",88,"bekanntlich",3,2383
69,0,4,2,"ernaehrung",FALSE,1,"low","high",62,"soviel ich weiß",1,5048
69,0,5,6,"plastik",FALSE,1,"low","high",79,"bekanntlich",3,2646
69,0,6,103,"kochen",TRUE,NA,NA,NA,NA,"bekanntlich",3,1869
69,0,7,3,"stadtverkehr",FALSE,2,"high","low",71,"soviel ich weiß",1,3234
69,0,8,106,"trinken",TRUE,NA,NA,NA,NA,"bekanntlich",3,2567
69,0,9,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,2785
69,0,10,4,"digitalisierung",FALSE,3,"high","high",85,"ja",2,5839
69,0,11,7,"sport",FALSE,2,"high","low",83,"bekanntlich",3,3865
69,0,12,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,1421
69,0,13,104,"kaffee",TRUE,NA,NA,NA,NA,"bekanntlich",3,3795
69,0,14,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,2664
69,0,15,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,1531
69,0,16,5,"schlaf",FALSE,0,"low","low",74,"ja",2,4492
70,1,1,7,"sport",FALSE,3,"high","high",83,"bekanntlich",3,5413
70,1,2,1,"klimawandel",FALSE,1,"low","high",88,"ja",2,3635
70,1,3,103,"kochen",TRUE,NA,NA,NA,NA,"bekanntlich",3,4662
70,1,4,5,"schlaf",FALSE,1,"low","high",74,"bekanntlich",3,5286
70,1,5,8,"lokalkauf",FALSE,0,"low","low",58,"soviel ich weiß",1,257
70,1,6,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,4331
70,1,7,104,"kaffee",TRUE,NA,NA,NA,NA,"bekanntlich",3,1778
70,1,8,107,"frischluft",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3457
70,1,9,2,"ernaehrung",FALSE,2,"high","low",62,"soviel ich weiß",1,5000
70,1,10,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,1632
70,1,11,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,3836
70,1,12,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,2104
70,1,13,3,"stadtverkehr",FALSE,3,"high","high",71,"bekanntlich",3,3297
70,1,14,105,"urlaub",TRUE,NA,NA,NA,NA,"bekanntlich",3,2836
70,1,15,4,"digitalisierung",FALSE,0,"low","low",85,"ja",2,2981
70,1,16,6,"plastik",FALSE,2,"high","low",79,"ja",2,990
71,2,1,6,"plastik",FALSE,3,"high","high",79,"ja",2,5203
71,2,2,4,"digitalisierung",FALSE,1,"low","high",85,"bekanntlich",3,4911
71,2,3,1,"klimawandel",FALSE,2,"high","low",88,"bekanntlich",3,6837
71,2,4,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,3593
71,2,5,2,"ernaehrung",FALSE,3,"high","high",62,"bekanntlich",3,5731
71,2,6,105,"urlaub",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3841
71,2,7,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,3536
71,2,8,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4455
71,2,9,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,4927
71,2,10,3,"stadtverkehr",FALSE,0,"low","low",71,"bekanntlich",3,4658
71,2,11,7,"sport",FALSE,0,"low","low",83,"bekanntlich",3,5445
71,2,12,106,"trinken",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,6473
71,2,13,5,"schlaf",FALSE,2,"high","low",74,"ja",2,4949
71,2,14,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5046
71,2,15,107,"frischluft",TRUE,NA,NA,NA,NA,"bekanntlich",3,3484
71,2,16,8,"lokalkauf",FALSE,1,"low","high",58,"bekanntlich",3,3869
72,3,1,8,"lokalkauf",FALSE,2,"high","low",58,"soviel ich weiß",1,3647
72,3,2,106,"trinken",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2588
72,3,3,104,"kaffee",TRUE,NA,NA,NA,NA,"ja",2,3013
72,3,4,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,2858
72,3,5,107,"frischluft",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3581
72,3,6,6,"plastik",FALSE,0,"low","low",79,"ja",2,5559
72,3,7,7,"sport",FALSE,1,"low","high",83,"bekanntlich",3,3123
72,3,8,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,3211
72,3,9,103,"kochen",TRUE,NA,NA,NA,NA,"bekanntlich",3,3242
72,3,10,2,"ernaehrung",FALSE,0,"low","low",62,"ja",2,4587
72,3,11,1,"klimawandel",FALSE,3,"high","high",88,"ja",2,1093
72,3,12,4,"digitalisierung",FALSE,2,"high","low",85,"ja",2,4783
72,3,13,3,"stadtverkehr",FALSE,1,"low","high",71,"ja",2,4300
72,3,14,5,"schlaf",FALSE,3,"high","high",74,"ja",2,958
72,3,15,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,3960
72,3,16,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,4546
73,0,1,2,"ernaehrung",FALSE,1,"low","high",62,"soviel ich weiß",1,2726
73,0,2,6,"plastik",FALSE,1,"low","high",79,"bekanntlich",3,7411
73,0,3,1,"klimawandel",FALSE,0,"low","low",88,"ja",2,2378
73,0,4,8,"lokalkauf",FALSE,3,"high","high",58,"ja",2,4853
73,0,5,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2608
73,0,6,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,5071
73,0,7,104,"kaffee",TRUE,NA,NA,NA,NA,"ja",2,5618
73,0,8,7,"sport",FALSE,2,"high","low",83,"ja",2,6233
73,0,9,107,"frischluft",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2626
73,0,10,101,"bahn",TRUE,NA,NA,NA,NA,"bekanntlich",3,39
73,0,11,5,"schlaf",FALSE,0,"low","low",74,"ja",2,7023
73,0,12,4,"digitalisierung",FALSE,3,"high","high",85,"bekanntlich",3,2465
73,0,13,106,"trinken",TRUE,NA,NA,NA,NA,"bekanntlich",3,4742
73,0,14,102,"leselicht",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5862
73,0,15,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,3255
73,0,16,3,"stadtverkehr",FALSE,2,"high","low",71,"soviel ich weiß",1,2379
74,1,1,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,3395
74,1,2,108,"laerm",TRUE,NA,NA,NA,NA,"ja",2,3361
74,1,3,8,"lokalkauf",FALSE,0,"low","low",58,"soviel ich weiß",1,6077
74,1,4,103,"kochen",TRUE,NA,NA,NA,NA,"bekanntlich",3,2902
74,1,5,4,"digitalisierung",FALSE,0,"low","low",85,"ja",2,3861
74,1,6,6,"plastik",FALSE,2,"high","low",79,"ja",2,6274
74,1,7,106,"trinken",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2334
74,1,8,7,"sport",FALSE,3,"high","high",83,"ja",2,4710
74,1,9,2,"ernaehrung",FALSE,2,"high","low",62,"soviel ich weiß",1,4567
74,1,10,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3819
74,1,11,5,"schlaf",FALSE,1,"low","high",74,"soviel ich weiß",1,1870
74,1,12,3,"stadtverkehr",FALSE,3,"high","high",71,"soviel ich weiß",1,6414
74,1,13,102,"leselicht",TRUE,NA,NA,NA,NA,"ja",2,2257
74,1,14,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,4204
74,1,15,1,"klimawandel",FALSE,1,"low","high",88,"bekanntlich",3,5475
74,1,16,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,4720
75,2,1,108,"laerm",TRUE,NA,NA,NA,NA,"ja",2,2867
75,2,2,1,"klimawandel",FALSE,2,"high","low",88,"ja",2,4594
75,2,3,7,"sport",FALSE,0,"low","low",83,"ja",2,5722
75,2,4,5,"schlaf",FALSE,2,"high","low",74,"ja",2,4361
75,2,5,106,"trinken",TRUE,NA,NA,NA,NA,"bekanntlich",3,4255
75,2,6,4,"digitalisierung",FALSE,1,"low","high",85,"ja",2,4863
75,2,7,103,"kochen",TRUE,NA,NA,NA,NA,"bekanntlich",3,3666
75,2,8,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,4598
75,2,9,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2538
75,2,10,3,"stadtverkehr",FALSE,0,"low","low",71,"ja",2,4534
75,2,11,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,3967
75,2,12,6,"plastik",FALSE,3,"high","high",79,"bekanntlich",3,3812
75,2,13,8,"lokalkauf",FALSE,1,"low","high",58,"ja",2,5439
75,2,14,2,"ernaehrung",FALSE,3,"high","high",62,"soviel ich weiß",1,3255
75,2,15,107,"frischluft",TRUE,NA,NA,NA,NA,"bekanntlich",3,5196
75,2,16,101,"bahn",TRUE,NA,NA,NA,NA,"bekanntlich",3,4602
76,3,1,6,"plastik",FALSE,0,"low","low",79,"ja",2,6612
76,3,2,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4823
76,3,3,2,"ernaehrung",FALSE,0,"low","low",62,"soviel ich weiß",1,4311
76,3,4,7,"sport",FALSE,1,"low","high",83,"bekanntlich",3,3554
76,3,5,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4621
76,3,6,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,4162
76,3,7,5,"schlaf",FALSE,3,"high","high",74,"bekanntlich",3,6518
76,3,8,3,"stadtverkehr",FALSE,1,"low","high",71,"bekanntlich",3,3824
76,3,9,102,"leselicht",TRUE,NA,NA,NA,NA,"ja",2,3356
76,3,10,8,"lokalkauf",FALSE,2,"high","low",58,"soviel ich weiß",1,2910
76,3,11,1,"klimawandel",FALSE,3,"high","high",88,"bekanntlich",3,6846
76,3,12,4,"digitalisierung",FALSE,2,"high","low",85,"soviel ich weiß",1,6028
76,3,13,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,2813
76,3,14,106,"trinken",TRUE,NA,NA,NA,NA,"bekanntlich",3,5504
76,3,15,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,5398
76,3,16,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5007
77,0,1,2,"ernaehrung",FALSE,1,"low","high",62,"bekanntlich",3,5201
77,0,2,108,"laerm",TRUE,NA,NA,NA,NA,"ja",2,3595
77,0,3,105,"urlaub",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,1977
77,0,4,4,"digitalisierung",FALSE,3,"high","high",85,"bekanntlich",3,4694
77,0,5,5,"schlaf",FALSE,0,"low","low",74,"ja",2,2310
77,0,6,3,"stadtverkehr",FALSE,2,"high","low",71,"soviel ich weiß",1,6627
77,0,7,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,5083
77,0,8,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4458
77,0,9,8,"lokalkauf",FALSE,3,"high","high",58,"soviel ich weiß",1,2376
77,0,10,6,"plastik",FALSE,1,"low","high",79,"bekanntlich",3,6942
77,0,11,1,"klimawandel",FALSE,0,"low","low",88,"ja",2,2848
77,0,12,7,"sport",FALSE,2,"high","low",83,"soviel ich weiß",1,2986
77,0,13,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,6548
77,0,14,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,4741
77,0,15,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4049
77,0,16,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4314
78,1,1,105,"urlaub",TRUE,NA,NA,NA,NA,"bekanntlich",3,3348
78,1,2,4,"digitalisierung",FALSE,0,"low","low",85,"ja",2,5650
78,1,3,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,2472
78,1,4,104,"kaffee",TRUE,NA,NA,NA,NA,"ja",2,3709
78,1,5,8,"lokalkauf",FALSE,0,"low","low",58,"soviel ich weiß",1,6796
78,1,6,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,2629
78,1,7,5,"schlaf",FALSE,1,"low","high",74,"bekanntlich",3,5625
78,1,8,2,"ernaehrung",FALSE,2,"high","low",62,"soviel ich weiß",1,4428
78,1,9,101,"bahn",TRUE,NA,NA,NA,NA,"bekanntlich",3,4131
78,1,10,3,"stadtverkehr",FALSE,3,"high","high",71,"soviel ich weiß",1,3979
78,1,11,103,"kochen",TRUE,NA,NA,NA,NA,"bekanntlich",3,3015
78,1,12,1,"klimawandel",FALSE,1,"low","high",88,"bekanntlich",3,3867
78,1,13,7,"sport",FALSE,3,"high","high",83,"bekanntlich",3,6683
78,1,14,6,"plastik",FALSE,2,"high","low",79,"ja",2,3328
78,1,15,106,"trinken",TRUE,NA,NA,NA,NA,"bekanntlich",3,3269
78,1,16,107,"frischluft",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,1668
79,2,1,6,"plastik",FALSE,3,"high","high",79,"bekanntlich",3,3688
79,2,2,7,"sport",FALSE,0,"low","low",83,"soviel ich weiß",1,5184
79,2,3,104,"kaffee",TRUE,NA,NA,NA,NA,"ja",2,7251
79,2,4,3,"stadtverkehr",FALSE,0,"low","low",71,"soviel ich weiß",1,3752
79,2,5,107,"frischluft",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4980
79,2,6,8,"lokalkauf",FALSE,1,"low","high",58,"ja",2,3673
79,2,7,5,"schlaf",FALSE,2,"high","low",74,"soviel ich weiß",1,4912
79,2,8,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,667
79,2,9,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,3310
79,2,10,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,3412
79,2,11,108,"laerm",TRUE,NA,NA,NA,NA,"ja",2,1401
79,2,12,102,"leselicht",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,1628
79,2,13,1,"klimawandel",FALSE,2,"high","low",88,"ja",2,4934
79,2,14,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4212
79,2,15,4,"digitalisierung",FALSE,1,"low","high",85,"bekanntlich",3,6273
79,2,16,2,"ernaehrung",FALSE,3,"high","high",62,"soviel ich weiß",1,5131
80,3,1,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,5689
80,3,2,1,"klimawandel",FALSE,3,"high","high",88,"bekanntlich",3,4831
80,3,3,102,"leselicht",TRUE,NA,NA,NA,NA,"ja",2,4331
80,3,4,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,4144
80,3,5,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,3515
80,3,6,7,"sport",FALSE,1,"low","high",83,"bekanntlich",3,5941
80,3,7,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2568
80,3,8,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,6287
80,3,9,107,"frischluft",TRUE,NA,NA,NA,NA,"bekanntlich",3,3142
80,3,10,8,"lokalkauf",FALSE,2,"high","low",58,"soviel ich weiß",1,5287
80,3,11,6,"plastik",FALSE,0,"low","low",79,"bekanntlich",3,5098
80,3,12,4,"digitalisierung",FALSE,2,"high","low",85,"soviel ich weiß",1,9494
80,3,13,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,4205
80,3,14,3,"stadtverkehr",FALSE,1,"low","high",71,"bekanntlich",3,7816
80,3,15,5,"schlaf",FALSE,3,"high","high",74,"bekanntlich",3,5633
80,3,16,2,"ernaehrung",FALSE,0,"low","low",62,"ja",2,5501
