"submission_id","is_training","trial_id","comments","languages","trial_type","pc_prag_analysis","rating_adopt","inferred_goal_strength","is_critical","sentence_after","prolific_session_id","context","experiment_end_time","rating_g","marker","trial_key","age","g_implied_analysis","question_adopt","pc_prag","display_order","scale_step","scale_min","trial_index","item_id","education","scale_max","topic","list_num","g_implied","adoption_likelihood","sentence_before","condition_index","prolific_pid","marker_assignment_source","experiment_duration","is_filler","prolific_study_id","rt","question_goal","recommended_action","responseTime","experiment_start_time","mean_pc_prop_rating","pc_prop_c","marker_strength","marker_strength_c","pc_prag_c","inferred_goal_strength_prop","adoption_likelihood_prop","inferred_goal_strength_beta","adoption_likelihood_beta","condition"
"3678",FALSE,"5","","deutsch","critical","high",51,39,TRUE,"entscheidend für die kognitive Leistungsfähigkeit.","69ad566ef0736c16d653283a","Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772967856561,39,"ja","critical-5-c2-list2",24,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",3,1,0,3,"5","kein Abitur",100,"schlaf",2,"low",51,"Ausreichend Schlaf ist",2,"6933439e3d2ff58fddaf2bee","comprehension_marker_assignment_balanced.csv",314592,FALSE,"69aca37e417992637b6ed8da",7995,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf feste Schlafzeiten achten",7995,1772967541969,74,0.0921691143012016,2,0,0.5,0.39,0.51,0.390171875,0.509984375,"Prag. Controversy: high
Goal: low"
"3678",FALSE,"7","","deutsch","critical","low",55,51,TRUE,"das Risiko für Herz-Kreislauf-Erkrankungen deutlich.","69ad566ef0736c16d653283a","Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass regelmäßige körperliche Bewegung das Risiko für Herz-Kreislauf-Erkrankungen deutlich senkt.",1772967856561,51,"ja","critical-7-c0-list2",24,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",4,1,0,4,"7","kein Abitur",100,"sport",2,"low",55,"Regelmäßige körperliche Bewegung senkt",0,"6933439e3d2ff58fddaf2bee","comprehension_marker_assignment_balanced.csv",314592,FALSE,"69aca37e417992637b6ed8da",9558,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig Sport in deinen Alltag integrieren",9558,1772967541969,83,-0.737352914409613,2,0,-0.5,0.51,0.55,0.509984375,0.549921875,"Prag. Controversy: low
Goal: low"
"3678",FALSE,"8","","deutsch","critical","low",64,29,TRUE,"die regionale Wirtschaft nachhaltig.","69ad566ef0736c16d653283a","Dein/e Gesprächspartner/in spricht mit dir über Einkaufsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass der Einkauf bei lokalen Händlern die regionale Wirtschaft nachhaltig stärkt.",1772967856561,29,"bekanntlich","critical-8-c1-list2",24,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",6,1,0,6,"8","kein Abitur",100,"lokalkauf",2,"high",64,"Der Einkauf bei lokalen Händlern stärkt",1,"6933439e3d2ff58fddaf2bee","comprehension_marker_assignment_balanced.csv",314592,FALSE,"69aca37e417992637b6ed8da",10737,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","öfter bei lokalen Geschäften einkaufen",10737,1772967541969,58,1.56687494312043,3,1,-0.5,0.29,0.64,0.290328125,0.63978125,"Prag. Controversy: low
Goal: high"
"3678",FALSE,"1","","deutsch","critical","high",0,64,TRUE,"durch menschliche Aktivitäten verursacht.","69ad566ef0736c16d653283a","Dein/e Gesprächspartner/in spricht mit dir über den Klimawandel. In eurem gemeinsamen Umfeld gehen die Meinungen dazu allerdings stark auseinander.",1772967856561,64,"ja","critical-1-c2-list2",24,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",9,1,0,9,"1","kein Abitur",100,"klimawandel",2,"low",0,"Der Klimawandel wird",2,"6933439e3d2ff58fddaf2bee","comprehension_marker_assignment_balanced.csv",314592,FALSE,"69aca37e417992637b6ed8da",9564,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf Flugreisen verzichten",9564,1772967541969,88,-1.19819848591562,2,0,0.5,0.64,0,0.63978125,0.00078125,"Prag. Controversy: high
Goal: low"
"3678",FALSE,"3","","deutsch","critical","low",82,51,TRUE,"den Stadtverkehr erheblich.","69ad566ef0736c16d653283a","Dein/e Gesprächspartner/in spricht mit dir über Verkehrspolitik in eurer Stadt. In eurem gemeinsamen Umfeld sehen das die meisten ähnlich, dass ein ausgebautes Nahverkehrsnetz den Stadtverkehr erheblich entlastet.",1772967856561,51,"soviel ich weiß","critical-3-c0-list2",24,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",10,1,0,10,"3","kein Abitur",100,"stadtverkehr",2,"low",82,"Ein ausgebautes Nahverkehrsnetz entlastet",0,"6933439e3d2ff58fddaf2bee","comprehension_marker_assignment_balanced.csv",314592,FALSE,"69aca37e417992637b6ed8da",9620,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","häufiger auf öffentliche Verkehrsmittel umsteigen",9620,1772967541969,71,0.368676457204806,1,-1,-0.5,0.51,0.82,0.509984375,0.8195,"Prag. Controversy: low
Goal: low"
"3678",FALSE,"4","","deutsch","critical","low",86,58,TRUE,"in der heutigen Arbeitswelt unverzichtbar.","69ad566ef0736c16d653283a","Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass digitale Kompetenzen in der heutigen Arbeitswelt unverzichtbar sind.",1772967856561,58,"bekanntlich","critical-4-c1-list2",24,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",14,1,0,14,"4","kein Abitur",100,"digitalisierung",2,"high",86,"Digitale Kompetenzen sind",1,"6933439e3d2ff58fddaf2bee","comprehension_marker_assignment_balanced.csv",314592,FALSE,"69aca37e417992637b6ed8da",11495,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig digitale Weiterbildungsangebote nutzen",11495,1772967541969,85,-0.921691143012016,3,1,-0.5,0.58,0.86,0.579875,0.8594375,"Prag. Controversy: low
Goal: high"
"3678",FALSE,"6","","deutsch","critical","high",27,55,TRUE,"den Meeresökosystemen erheblich.","69ad566ef0736c16d653283a","Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.",1772967856561,55,"ja","critical-6-c3-list2",24,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",16,1,0,16,"6","kein Abitur",100,"plastik",2,"high",27,"Einwegplastik schadet",3,"6933439e3d2ff58fddaf2bee","comprehension_marker_assignment_balanced.csv",314592,FALSE,"69aca37e417992637b6ed8da",8700,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","konsequent auf Einwegplastik verzichten",8700,1772967541969,79,-0.368676457204806,2,0,0.5,0.55,0.27,0.549921875,0.270359375,"Prag. Controversy: high
Goal: high"
"3679",FALSE,"8","","Deutsch","critical","high",74,80,TRUE,"die regionale Wirtschaft nachhaltig.","69ad56fecbf19b632782be29","Dein/e Gesprächspartner/in spricht mit dir über Einkaufsgewohnheiten. In eurem gemeinsamen Umfeld gehen die Meinungen dazu weit auseinander.",1772967932043,80,"soviel ich weiß","critical-8-c3-list0",21,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",1,1,0,1,"8","Abitur",100,"lokalkauf",0,"high",74,"Der Einkauf bei lokalen Händlern stärkt",3,"69654585ae4f7ef10cb06c9e","comprehension_marker_assignment_balanced.csv",177977,FALSE,"69aca37e417992637b6ed8da",22768,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","öfter bei lokalen Geschäften einkaufen",22768,1772967754066,58,1.56687494312043,1,-1,0.5,0.8,0.74,0.79953125,0.739625,"Prag. Controversy: high
Goal: high"
"3679",FALSE,"2","","Deutsch","critical","low",36,80,TRUE,"die Gesundheit.","69ad56fecbf19b632782be29","Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass eine überwiegend pflanzliche Ernährung die Gesundheit fördert.",1772967932043,80,"bekanntlich","critical-2-c1-list0",21,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",2,1,0,2,"2","Abitur",100,"ernaehrung",0,"high",36,"Eine überwiegend pflanzliche Ernährung fördert",1,"69654585ae4f7ef10cb06c9e","comprehension_marker_assignment_balanced.csv",177977,FALSE,"69aca37e417992637b6ed8da",11327,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","mehr pflanzliche Lebensmittel in deinen Alltag einbauen",11326,1772967754066,62,1.19819848591562,3,1,-0.5,0.8,0.36,0.79953125,0.36021875,"Prag. Controversy: low
Goal: high"
"3679",FALSE,"3","","Deutsch","critical","high",60,87,TRUE,"den Stadtverkehr erheblich.","69ad56fecbf19b632782be29","Dein/e Gesprächspartner/in spricht mit dir über Verkehrspolitik in eurer Stadt. In eurem gemeinsamen Umfeld gehen die Meinungen dazu weit auseinander.",1772967932043,87,"soviel ich weiß","critical-3-c2-list0",21,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",6,1,0,6,"3","Abitur",100,"stadtverkehr",0,"low",60,"Ein ausgebautes Nahverkehrsnetz entlastet",2,"69654585ae4f7ef10cb06c9e","comprehension_marker_assignment_balanced.csv",177977,FALSE,"69aca37e417992637b6ed8da",11304,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","häufiger auf öffentliche Verkehrsmittel umsteigen",11305,1772967754066,71,0.368676457204806,1,-1,0.5,0.87,0.6,0.869421875,0.59984375,"Prag. Controversy: high
Goal: low"
"3679",FALSE,"1","","Deutsch","critical","low",14,88,TRUE,"durch menschliche Aktivitäten verursacht.","69ad56fecbf19b632782be29","Dein/e Gesprächspartner/in spricht mit dir über den Klimawandel. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass der Klimawandel durch menschliche Aktivitäten verursacht wird.",1772967932043,88,"ja","critical-1-c0-list0",21,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",7,1,0,7,"1","Abitur",100,"klimawandel",0,"low",14,"Der Klimawandel wird",0,"69654585ae4f7ef10cb06c9e","comprehension_marker_assignment_balanced.csv",177977,FALSE,"69aca37e417992637b6ed8da",7368,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf Flugreisen verzichten",7368,1772967754066,88,-1.19819848591562,2,0,-0.5,0.88,0.14,0.87940625,0.1405625,"Prag. Controversy: low
Goal: low"
"3679",FALSE,"5","","Deutsch","critical","low",29,73,TRUE,"entscheidend für die kognitive Leistungsfähigkeit.","69ad56fecbf19b632782be29","Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass ausreichend Schlaf entscheidend für die kognitive Leistungsfähigkeit ist.",1772967932043,73,"soviel ich weiß","critical-5-c0-list0",21,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",8,1,0,8,"5","Abitur",100,"schlaf",0,"low",29,"Ausreichend Schlaf ist",0,"69654585ae4f7ef10cb06c9e","comprehension_marker_assignment_balanced.csv",177977,FALSE,"69aca37e417992637b6ed8da",7010,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf feste Schlafzeiten achten",7010,1772967754066,74,0.0921691143012016,1,-1,-0.5,0.73,0.29,0.729640625,0.290328125,"Prag. Controversy: low
Goal: low"
"3679",FALSE,"4","","Deutsch","critical","high",57,74,TRUE,"in der heutigen Arbeitswelt unverzichtbar.","69ad56fecbf19b632782be29","Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772967932043,74,"bekanntlich","critical-4-c3-list0",21,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",13,1,0,13,"4","Abitur",100,"digitalisierung",0,"high",57,"Digitale Kompetenzen sind",3,"69654585ae4f7ef10cb06c9e","comprehension_marker_assignment_balanced.csv",177977,FALSE,"69aca37e417992637b6ed8da",7856,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig digitale Weiterbildungsangebote nutzen",7856,1772967754066,85,-0.921691143012016,3,1,0.5,0.74,0.57,0.739625,0.569890625,"Prag. Controversy: high
Goal: high"
"3679",FALSE,"6","","Deutsch","critical","low",33,82,TRUE,"den Meeresökosystemen erheblich.","69ad56fecbf19b632782be29","Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass Einwegplastik den Meeresökosystemen erheblich schadet.",1772967932043,82,"bekanntlich","critical-6-c1-list0",21,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",14,1,0,14,"6","Abitur",100,"plastik",0,"high",33,"Einwegplastik schadet",1,"69654585ae4f7ef10cb06c9e","comprehension_marker_assignment_balanced.csv",177977,FALSE,"69aca37e417992637b6ed8da",5502,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","konsequent auf Einwegplastik verzichten",5502,1772967754066,79,-0.368676457204806,3,1,-0.5,0.82,0.33,0.8195,0.330265625,"Prag. Controversy: low
Goal: high"
"3679",FALSE,"7","","Deutsch","critical","high",90,65,TRUE,"das Risiko für Herz-Kreislauf-Erkrankungen deutlich.","69ad56fecbf19b632782be29","Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772967932043,65,"ja","critical-7-c2-list0",21,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",15,1,0,15,"7","Abitur",100,"sport",0,"low",90,"Regelmäßige körperliche Bewegung senkt",2,"69654585ae4f7ef10cb06c9e","comprehension_marker_assignment_balanced.csv",177977,FALSE,"69aca37e417992637b6ed8da",5173,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig Sport in deinen Alltag integrieren",5173,1772967754066,83,-0.737352914409613,2,0,0.5,0.65,0.9,0.649765625,0.899375,"Prag. Controversy: high
Goal: low"
"3680",FALSE,"2","","Deutsch","critical","high",52,75,TRUE,"die Gesundheit.","69ad572a52ed377affc437c9","Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.",1772967966801,75,"soviel ich weiß","critical-2-c3-list2",19,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",1,1,0,1,"2","Abitur",100,"ernaehrung",2,"high",52,"Eine überwiegend pflanzliche Ernährung fördert",3,"696a8322ec4590adb98dcdd1","comprehension_marker_assignment_balanced.csv",236107,FALSE,"69aca37e417992637b6ed8da",17547,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","mehr pflanzliche Lebensmittel in deinen Alltag einbauen",17547,1772967730694,62,1.19819848591562,1,-1,0.5,0.75,0.52,0.749609375,0.51996875,"Prag. Controversy: high
Goal: high"
"3680",FALSE,"4","","Deutsch","critical","low",46,91,TRUE,"in der heutigen Arbeitswelt unverzichtbar.","69ad572a52ed377affc437c9","Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass digitale Kompetenzen in der heutigen Arbeitswelt unverzichtbar sind.",1772967966801,91,"bekanntlich","critical-4-c1-list2",19,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",2,1,0,2,"4","Abitur",100,"digitalisierung",2,"high",46,"Digitale Kompetenzen sind",1,"696a8322ec4590adb98dcdd1","comprehension_marker_assignment_balanced.csv",236107,FALSE,"69aca37e417992637b6ed8da",13440,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig digitale Weiterbildungsangebote nutzen",13440,1772967730694,85,-0.921691143012016,3,1,-0.5,0.91,0.46,0.909359375,0.4600625,"Prag. Controversy: low
Goal: high"
"3680",FALSE,"8","","Deutsch","critical","low",72,81,TRUE,"die regionale Wirtschaft nachhaltig.","69ad572a52ed377affc437c9","Dein/e Gesprächspartner/in spricht mit dir über Einkaufsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass der Einkauf bei lokalen Händlern die regionale Wirtschaft nachhaltig stärkt.",1772967966801,81,"bekanntlich","critical-8-c1-list2",19,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",3,1,0,3,"8","Abitur",100,"lokalkauf",2,"high",72,"Der Einkauf bei lokalen Händlern stärkt",1,"696a8322ec4590adb98dcdd1","comprehension_marker_assignment_balanced.csv",236107,FALSE,"69aca37e417992637b6ed8da",9465,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","öfter bei lokalen Geschäften einkaufen",9465,1772967730694,58,1.56687494312043,3,1,-0.5,0.81,0.72,0.809515625,0.71965625,"Prag. Controversy: low
Goal: high"
"3680",FALSE,"3","","Deutsch","critical","low",54,74,TRUE,"den Stadtverkehr erheblich.","69ad572a52ed377affc437c9","Dein/e Gesprächspartner/in spricht mit dir über Verkehrspolitik in eurer Stadt. In eurem gemeinsamen Umfeld sehen das die meisten ähnlich, dass ein ausgebautes Nahverkehrsnetz den Stadtverkehr erheblich entlastet.",1772967966801,74,"soviel ich weiß","critical-3-c0-list2",19,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",5,1,0,5,"3","Abitur",100,"stadtverkehr",2,"low",54,"Ein ausgebautes Nahverkehrsnetz entlastet",0,"696a8322ec4590adb98dcdd1","comprehension_marker_assignment_balanced.csv",236107,FALSE,"69aca37e417992637b6ed8da",14476,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","häufiger auf öffentliche Verkehrsmittel umsteigen",14475,1772967730694,71,0.368676457204806,1,-1,-0.5,0.74,0.54,0.739625,0.5399375,"Prag. Controversy: low
Goal: low"
"3680",FALSE,"7","","Deutsch","critical","low",46,66,TRUE,"das Risiko für Herz-Kreislauf-Erkrankungen deutlich.","69ad572a52ed377affc437c9","Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass regelmäßige körperliche Bewegung das Risiko für Herz-Kreislauf-Erkrankungen deutlich senkt.",1772967966801,66,"ja","critical-7-c0-list2",19,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",7,1,0,7,"7","Abitur",100,"sport",2,"low",46,"Regelmäßige körperliche Bewegung senkt",0,"696a8322ec4590adb98dcdd1","comprehension_marker_assignment_balanced.csv",236107,FALSE,"69aca37e417992637b6ed8da",43254,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig Sport in deinen Alltag integrieren",43255,1772967730694,83,-0.737352914409613,2,0,-0.5,0.66,0.46,0.65975,0.4600625,"Prag. Controversy: low
Goal: low"
"3680",FALSE,"1","","Deutsch","critical","high",48,71,TRUE,"durch menschliche Aktivitäten verursacht.","69ad572a52ed377affc437c9","Dein/e Gesprächspartner/in spricht mit dir über den Klimawandel. In eurem gemeinsamen Umfeld gehen die Meinungen dazu allerdings stark auseinander.",1772967966801,71,"ja","critical-1-c2-list2",19,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",8,1,0,8,"1","Abitur",100,"klimawandel",2,"low",48,"Der Klimawandel wird",2,"696a8322ec4590adb98dcdd1","comprehension_marker_assignment_balanced.csv",236107,FALSE,"69aca37e417992637b6ed8da",8560,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf Flugreisen verzichten",8560,1772967730694,88,-1.19819848591562,2,0,0.5,0.71,0.48,0.709671875,0.48003125,"Prag. Controversy: high
Goal: low"
"3680",FALSE,"6","","Deutsch","critical","high",55,86,TRUE,"den Meeresökosystemen erheblich.","69ad572a52ed377affc437c9","Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.",1772967966801,86,"ja","critical-6-c3-list2",19,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",11,1,0,11,"6","Abitur",100,"plastik",2,"high",55,"Einwegplastik schadet",3,"696a8322ec4590adb98dcdd1","comprehension_marker_assignment_balanced.csv",236107,FALSE,"69aca37e417992637b6ed8da",6580,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","konsequent auf Einwegplastik verzichten",6580,1772967730694,79,-0.368676457204806,2,0,0.5,0.86,0.55,0.8594375,0.549921875,"Prag. Controversy: high
Goal: high"
"3680",FALSE,"5","","Deutsch","critical","high",46,78,TRUE,"entscheidend für die kognitive Leistungsfähigkeit.","69ad572a52ed377affc437c9","Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772967966801,78,"ja","critical-5-c2-list2",19,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",15,1,0,15,"5","Abitur",100,"schlaf",2,"low",46,"Ausreichend Schlaf ist",2,"696a8322ec4590adb98dcdd1","comprehension_marker_assignment_balanced.csv",236107,FALSE,"69aca37e417992637b6ed8da",10173,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf feste Schlafzeiten achten",10173,1772967730694,74,0.0921691143012016,2,0,0.5,0.78,0.46,0.7795625,0.4600625,"Prag. Controversy: high
Goal: low"
"3681",FALSE,"5","","Deutsch","critical","low",23,72,TRUE,"entscheidend für die kognitive Leistungsfähigkeit.","69ad570db8833831a80f8745","Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass ausreichend Schlaf entscheidend für die kognitive Leistungsfähigkeit ist.",1772967984269,72,"bekanntlich","critical-5-c1-list1",31,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",1,1,0,1,"5","Höherer Abschluss",100,"schlaf",1,"high",23,"Ausreichend Schlaf ist",1,"61642079e97a8b33e926d76f","comprehension_marker_assignment_balanced.csv",276399,FALSE,"69aca37e417992637b6ed8da",15887,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf feste Schlafzeiten achten",15887,1772967707870,74,0.0921691143012016,3,1,-0.5,0.72,0.23,0.71965625,0.230421875,"Prag. Controversy: low
Goal: high"
"3681",FALSE,"8","","Deutsch","critical","low",26,74,TRUE,"die regionale Wirtschaft nachhaltig.","69ad570db8833831a80f8745","Dein/e Gesprächspartner/in spricht mit dir über Einkaufsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass der Einkauf bei lokalen Händlern die regionale Wirtschaft nachhaltig stärkt.",1772967984269,74,"soviel ich weiß","critical-8-c0-list1",31,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",3,1,0,3,"8","Höherer Abschluss",100,"lokalkauf",1,"low",26,"Der Einkauf bei lokalen Händlern stärkt",0,"61642079e97a8b33e926d76f","comprehension_marker_assignment_balanced.csv",276399,FALSE,"69aca37e417992637b6ed8da",12852,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","öfter bei lokalen Geschäften einkaufen",12853,1772967707870,58,1.56687494312043,1,-1,-0.5,0.74,0.26,0.739625,0.260375,"Prag. Controversy: low
Goal: low"
"3681",FALSE,"2","","Deutsch","critical","high",14,67,TRUE,"die Gesundheit.","69ad570db8833831a80f8745","Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.",1772967984269,67,"soviel ich weiß","critical-2-c2-list1",31,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",6,1,0,6,"2","Höherer Abschluss",100,"ernaehrung",1,"low",14,"Eine überwiegend pflanzliche Ernährung fördert",2,"61642079e97a8b33e926d76f","comprehension_marker_assignment_balanced.csv",276399,FALSE,"69aca37e417992637b6ed8da",8617,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","mehr pflanzliche Lebensmittel in deinen Alltag einbauen",8617,1772967707870,62,1.19819848591562,1,-1,0.5,0.67,0.14,0.669734375,0.1405625,"Prag. Controversy: high
Goal: low"
"3681",FALSE,"7","","Deutsch","critical","high",16,56,TRUE,"das Risiko für Herz-Kreislauf-Erkrankungen deutlich.","69ad570db8833831a80f8745","Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772967984269,56,"bekanntlich","critical-7-c3-list1",31,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",10,1,0,10,"7","Höherer Abschluss",100,"sport",1,"high",16,"Regelmäßige körperliche Bewegung senkt",3,"61642079e97a8b33e926d76f","comprehension_marker_assignment_balanced.csv",276399,FALSE,"69aca37e417992637b6ed8da",14115,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig Sport in deinen Alltag integrieren",14116,1772967707870,83,-0.737352914409613,3,1,0.5,0.56,0.16,0.55990625,0.16053125,"Prag. Controversy: high
Goal: high"
